Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5240-1,03-05-2014,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Medium,Adesso Programmable 142-Key Keyboard,Technology,Small Box,Regular Air,07-05-2014,$32.02,$152.48,$120.46,7,$999.98,1%,$19.98,$900.89,$4.00,$915.98
5241-1,01-01-2015,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Critical,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,03-01-2015,$1.94,$3.08,$1.14,23,$46.91,2%,$2.93,$45.69,$0.99,$47.53
5241-1,07-01-2014,Dionin Lloyd,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Consumer,Mihael Khan,Not Specified,Binding Machine Supplies,Office Supplies,Small Box,Regular Air,15-01-2014,$18.38,$29.17,$10.79,26,$129.14,1%,$5.96,$125.70,$6.27,$124.76
5241-1,04-06-2015,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Consumer,Mihael Khan,High,TechSavi Cordless Access Keyboard,Office Supplies,Small Box,Regular Air,05-06-2015,$14.70,$29.99,$15.29,12,"$2,753.32",7%,$243.57,"$2,560.59",$5.50,"$2,567.77"
5241-1,31-05-2013,Joy Smith,"222 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Low,Artisan Hanging File Binders,Office Supplies,Small Box,Express Air,04-06-2013,$3.65,$5.98,$2.33,44,$128.42,1%,$12.85,$123.75,$1.49,$122.46
5242-1,18-02-2013,Sean Wendt,"145 Ramsay St,Haberfield",Sydney,NSW,Small Business,Phoebe Gour,Critical,Bagged Rubber Bands,Office Supplies,Wrap Bag,Regular Air,20-02-2013,$0.24,$1.26,$1.02,8,$79.72,10%,$4.38,$74.98,$0.70,$87.58
5242-1,14-09-2013,Jasper Cacioppo,"24 Addison Rd,Marrickville",Sydney,NSW,Consumer,Radhya Staples,Low,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,18-09-2013,$2.50,$5.68,$3.18,21,$261.28,0%,$26.13,$235.15,$3.60,$238.75
5242-1,16-03-2015,Harold Pawlan,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,High,Security-Tint Envelopes,Technology,Jumbo Drum,Delivery Truck,16-03-2015,$4.89,$7.64,$2.75,12,$551.36,6%,$0.00,$523.38,$1.39,$538.59
5242-1,09-10-2013,Frank Merwin,"260 Marrickville Rd,Marrickville",Sydney,NSW,Consumer,Nicholas Fernandes,Critical,Artisan 474 Labels,Technology,Small Box,Regular Air,11-10-2013,$1.84,$2.88,$1.04,8,$26.64,5%,$0.17,$26.03,$0.99,$27.63
5242-1,26-11-2016,Erin Ashbrook,"1-2/299 Sussex St,Sydney",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,30-11-2016,$1.09,$2.60,$1.51,20,$5.44,0%,$0.00,$5.14,$2.40,$5.01
5242-1,21-09-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Consumer,Connor Betts,Low,Artisan 487 Labels,Office Supplies,Wrap Bag,Regular Air,23-09-2014,$2.29,$3.69,$1.40,44,$147.85,1%,$5.95,$146.35,$0.50,$149.30
5242-1,21-10-2013,Amy Cox,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Not Specified,Pizazz Dustless Chalk Sticks,Office Supplies,Wrap Bag,Regular Air,23-10-2013,$1.09,$1.68,$0.59,49,$63.84,9%,$4.47,$59.37,$1.00,$60.37
5243-1,04-05-2015,Michelle Moray,"310 Wattle St,Ultimo",Sydney,NSW,Home Office,Aanya Zhang,Medium,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,12-05-2015,$1.59,$2.61,$1.02,27,$89.44,10%,$3.47,$84.97,$0.50,$87.46
5243-1,30-03-2013,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,High,Artisan 479 Labels,Office Supplies,Small Box,Express Air,31-03-2013,$1.59,$2.61,$1.02,31,$9.32,3%,$0.17,$8.15,$0.50,$2.85
5244-1,15-03-2013,Michael Grace,"402 Argyle St,Moss Vale",Sydney,NSW,Small Business,Natasha Song,High,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Wrap Bag,Regular Air,16-03-2013,$4.46,$10.89,$6.43,7,$320.64,2%,$3.63,$325.75,$4.50,$339.25
5244-1,08-12-2013,Gary Hwang,"61 York St,Sydney",Sydney,NSW,Consumer,Leighton Forrest,Low,Apex Straight Scissors,Office Supplies,Small Pack,Regular Air,15-12-2013,$5.19,$12.98,$7.79,22,$255.80,10%,$14.36,$241.50,$3.14,$243.33
5244-1,19-05-2013,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Critical,Binding Machine Supplies,Office Supplies,Small Box,Regular Air,20-05-2013,$18.38,$29.17,$10.79,42,$270.62,4%,$2.65,$268.09,$5.27,$266.88
5244-1,25-07-2013,Charles Sheldon,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,High,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,27-07-2013,$6.39,$19.98,$13.59,47,$348.60,1%,$3.56,$331.16,$4.00,$345.35
5244-2,29-06-2013,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,High,EcoTones Memo Sheets,Technology,Small Box,Regular Air,03-07-2013,$2.52,$4.00,$1.48,47,$23.36,0%,$2.10,$21.26,$1.30,$22.09
5245-1,13-07-2014,Pres Peremoti,"222 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,High,Artisan 487 Labels,Office Supplies,Small Box,Regular Air,22-07-2014,$2.29,$3.69,$1.40,22,$157.96,10%,$5.95,$145.02,$0.50,$153.55
5245-1,23-11-2013,Sarah Foster,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,High,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,25-11-2013,$5.19,$12.98,$7.79,6,$442.58,7%,$14.46,$431.05,$3.14,$448.38
5246-1,02-04-2014,Edward Nazzal,"2a/285A Crown St,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,High,"Alto Parchment Paper, Assorted Colors",Furniture,Small Pack,Regular Air,03-04-2014,$4.59,$7.28,$2.69,37,$146.34,9%,$4.69,$146.93,$11.15,$149.95
5246-1,15-02-2014,Ken Lonsdale,"99 Lygon Street,East Brunswick",Melbourne,VIC,Consumer,Connor Betts,Medium,"Artisan Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Regular Air,17-02-2014,$1.05,$1.95,$0.90,20,$157.36,10%,$0.00,$155.00,$1.63,$148.57
5246-1,13-10-2013,Sylvia Foulston,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Home Office,Tina Carlton,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,13-10-2013,$4.53,$7.30,$2.77,27,"$4,493.54",5%,$499.58,"$3,796.22",$7.72,"$3,796.34"
5246-1,02-05-2014,Vivek Sundaresam,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Consumer,Tina Carlton,High,Colored Envelopes,Office Supplies,Wrap Bag,Regular Air,03-05-2014,$2.25,$3.69,$1.44,43,$139.80,3%,$6.59,$126.91,$2.50,$128.09
5246-1,13-10-2013,Sylvia Foulston,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,High,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,13-10-2013,$13.88,$22.38,$8.50,47,$830.76,0%,$26.54,$753.24,$15.10,$779.64
5247-1,08-12-2015,Janet Martin,"24 Addison Rd,Marrickville",Sydney,NSW,Small Business,Radhya Staples,High,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,09-12-2015,$2.45,$3.89,$1.44,50,$193.36,1%,$14.32,$172.62,$7.01,$177.52
5247-1,20-04-2013,Robert Barroso,"163 Concord Road,North Strathfield",Sydney,NSW,Consumer,Charlie Bui,Critical,Artisan 487 Labels,Office Supplies,Small Pack,Express Air,20-04-2013,$2.29,$3.69,$1.40,44,$159.00,8%,$1.50,$157.10,$0.50,$150.08
5247-1,27-07-2015,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Medium,Apex Preferred Stainless Steel Scissors,Technology,Small Box,Regular Air,31-07-2015,$2.50,$5.68,$3.18,7,$133.39,1%,$5.76,$139.63,$3.60,$142.05
5247-1,24-01-2017,Jeremy Pistek,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Home Office,Mihael Khan,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,25-01-2017,$3.65,$5.98,$2.33,31,$379.92,7%,$27.80,$152.90,$1.49,$157.65
5248-1,26-07-2014,Victoria Wilson,"1/160 Anzac Parade,Kensington",Sydney,NSW,Corporate,Natasha Song,Critical,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,02-08-2014,$1.94,$3.08,$1.14,25,$43.68,4%,$1.60,$40.12,$0.99,$44.66
5248-1,26-06-2013,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Box,Regular Air,27-06-2013,$2.98,$5.84,$2.86,33,$231.84,9%,$3.61,$217.03,$0.83,$218.61
5248-1,28-09-2013,Benjamin Farhat,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Office Shears by Apex,Office Supplies,Small Box,Regular Air,02-09-2013,$0.94,$2.08,$1.14,19,$89.44,0%,$4.47,$84.97,$2.56,$87.53
5248-1,04-09-2014,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Low,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,05-09-2014,$2.45,$3.89,$1.44,47,$14.00,0%,$1.36,$13.56,$7.01,$14.09
5248-1,19-12-2013,Joy Smith,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Wrap Bag,Regular Air,21-12-2013,$56.16,$136.98,$80.82,40,$130.73,3%,$30.57,$104.75,$24.49,$104.04
5248-1,18-11-2014,Jamie Kunitz,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Not Specified,Office Shears by Apex,Office Supplies,Small Box,Regular Air,20-11-2014,$0.94,$2.08,$1.14,21,$89.44,3%,$4.47,$84.97,$2.56,$87.53
5248-1,21-10-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Critical,Office Shears by Apex,Office Supplies,Small Box,Regular Air,21-10-2014,$0.94,$2.08,$1.14,8,$89.64,8%,$2.73,$84.97,$2.56,$87.53
5249-1,23-07-2015,Frank Atkinson,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,24-07-2015,$1.94,$3.08,$1.14,43,$53.96,7%,$0.00,$52.04,$0.99,$59.60
5249-1,20-01-2015,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Small Business,Preston Senome,Not Specified,"Artisan Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Regular Air,21-01-2015,$1.05,$1.95,$0.90,38,$124.98,0%,$3.15,$123.71,$1.63,$128.51
5249-1,03-02-2014,Tamara Laus,"96 Liverpool St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Critical,"Angle-D Binders with Locking Rings, Label Holders",Technology,Medium Box,Express Air,06-02-2014,$4.53,$7.30,$2.77,49,$352.85,6%,$10.20,$244.15,$7.72,$243.55
5249-1,15-10-2015,Vivek Grady,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Express Air,16-10-2015,$5.33,$8.60,$3.27,35,$53.93,1%,$0.00,$53.99,$6.19,$59.60
5250-1,04-05-2015,James Galang,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Low,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,08-05-2015,$8.82,$20.99,$12.17,38,$839.20,5%,$39.28,$450.06,$4.81,$465.83
5250-1,15-01-2014,Aleksandra Gannaway,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Medium,"210 Trimline Phone, White",Office Supplies,Small Pack,Regular Air,17-01-2014,$9.91,$15.99,$6.08,46,$526.15,7%,$28.04,$478.13,$11.28,$585.59
5250-1,03-02-2015,Ionia McGrath,"Westfield Parramatta,Parramatta",Sydney,NSW,Corporate,Stevie Bacata,Not Specified,"28 Copacity Maxi Data Binder Racks, Pearl",Office Supplies,Small Box,Regular Air,06-02-2015,$84.22,$210.55,$126.33,24,$482.77,4%,$48.28,$434.49,$9.99,$438.59
5250-1,10-11-2014,Toby Carlisle,"6/15 Cross Street,Double Bay",Sydney,NSW,Corporate,Leighton Forrest,High,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,12-11-2014,$3.65,$5.98,$2.33,11,$159.70,1%,$83.99,$145.61,$1.49,$143.31
5250-1,08-06-2014,John Lee,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,Artisan Hanging File Binders,Technology,Jumbo Drum,Delivery Truck,10-06-2014,$3.65,$5.98,$2.33,35,$137.58,8%,$38.22,$132.73,$1.49,$132.55
5250-1,06-04-2014,Steve Chapman,"1/50-58 Hunter St,Sydney",Sydney,NSW,Corporate,Preston Senome,Low,"GrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Small Box,Express Air,11-04-2014,$2.39,$4.26,$1.87,47,$60.54,10%,$1.61,$69.23,$1.20,$70.31
5251-1,28-09-2014,Giulietta Baptist,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Smiths Gold Paper Clips,Office Supplies,Small Box,Express Air,29-09-2014,$1.82,$2.98,$1.16,34,$68.82,7%,$2.74,$67.47,$1.58,$68.59
5251-1,17-09-2014,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Consumer,Nicholas Fernandes,High,"Smiths Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Office Supplies,Wrap Bag,Regular Air,18-09-2014,$3.88,$6.47,$2.59,33,$51.96,6%,$0.00,$52.96,$1.22,$59.40
5251-1,26-09-2013,Aleksandra Gannaway,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Small Business,Tina Carlton,Low,Alto Memo Cubes,Technology,Small Box,Regular Air,28-09-2013,$3.32,$5.18,$1.86,23,$119.14,3%,$5.96,$113.18,$2.04,$115.22
5252-1,29-08-2013,Nancy Lomonaco,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,High,Artisan 487 Labels,Office Supplies,Small Box,Regular Air,03-09-2013,$2.29,$3.69,$1.40,48,$119.14,2%,$4.93,$113.18,$0.50,$115.22
5252-1,11-06-2013,Jim Kriz,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,Medium,Artisan Binders,Technology,Small Box,Regular Air,13-06-2013,$1.18,$1.88,$0.70,37,$155.80,1%,$12.38,$143.52,$1.49,$144.72
5252-1,15-02-2014,Sandra Glassco,"224A Gertrude St,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Low,Binder Posts,Office Supplies,Small Pack,Regular Air,16-02-2014,$3.50,$5.74,$2.24,22,$42.84,10%,$1.48,$43.34,$5.01,$44.85
5252-1,02-02-2014,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Wrap Bag,Regular Air,03-02-2014,$1.92,$3.26,$1.34,41,$150.28,0%,$1.42,$143.68,$1.86,$147.38
5252-1,22-05-2013,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,Critical,EcoTones Memo Sheets,Technology,Small Box,Regular Air,23-05-2013,$2.52,$4.00,$1.48,45,$164.68,8%,$1.65,$165.03,$1.30,$167.45
5252-1,03-02-2015,Claire Good,"7/370-374 Victoria Ave,Chatswood",Sydney,NSW,Small Business,Stevie Bacata,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,03-02-2015,$2.50,$5.68,$3.18,1,$232.34,0%,$10.20,$262.25,$3.60,$238.75
5252-1,03-08-2015,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,High,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,08-08-2015,$10.07,$15.98,$5.91,8,$126.04,9%,$4.46,$129.74,$4.00,$124.46
5252-1,04-02-2015,Carlos Soltero,"1/41B Elizabeth Bay Rd,Elizabeth Bay",Sydney,NSW,Consumer,Charlie Bui,Not Specified,Artisan Hole Reinforcements,Office Supplies,Small Box,Express Air,06-02-2015,$3.99,$6.23,$2.24,45,$163.68,4%,$4.52,$164.91,$6.97,$175.04
5252-1,18-04-2013,Craig Carroll,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,20-04-2013,$1.94,$3.08,$1.14,23,$137.04,10%,$4.68,$122.86,$0.99,$124.05
5254-1,13-02-2014,Steve Nguyen,"61 York St,Sydney",Sydney,NSW,Home Office,Leighton Forrest,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Express Air,13-02-2014,$2.50,$5.68,$3.18,32,$235.06,9%,$15.75,$227.59,$3.60,$234.96
5254-1,13-09-2014,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,High,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,17-09-2014,$2.45,$3.89,$1.44,30,$125.98,3%,$15.59,$119.51,$7.01,$122.45
5254-1,03-09-2013,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Low,Desktop 3-Pocket Hot File,Office Supplies,Small Pack,Regular Air,05-09-2013,$22.18,$54.10,$31.92,50,"$1,027.90",8%,$102.79,$925.11,$19.99,$945.10
5254-1,11-06-2015,Tamara Chand,"501 George St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Low,Apex Box Cutter Scissors,Office Supplies,Small Box,Regular Air,11-06-2015,$4.19,$10.23,$6.04,50,$465.20,9%,$16.76,$434.25,$4.68,$448.38
5254-1,16-06-2013,Liz MacKendrick,"224A Gertrude St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,High,"Angle-D Binders with Locking Rings, Label Holders",Technology,Large Box,Regular Air,16-06-2013,$4.53,$7.30,$2.77,20,$300.97,7%,$18.06,$282.91,$7.72,$293.04
5254-1,30-03-2013,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Not Specified,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Technology,Large Box,Regular Air,31-03-2013,$4.48,$8.14,$3.66,45,$5.94,9%,$0.10,$5.64,$3.12,$10.61
5254-1,04-09-2013,Maria Bertelson,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,Desktop 3-Pocket Hot File,Office Supplies,Small Box,Express Air,08-09-2013,$22.18,$54.10,$31.92,7,"$1,027.90",6%,$102.79,$925.11,$19.99,$945.10
5254-1,11-12-2013,Bill Stewart,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,Medium,Artisan 481 Labels,Technology,Jumbo Drum,Delivery Truck,15-12-2013,$1.94,$3.08,$1.14,46,$124.40,7%,$2.59,$122.83,$0.99,$124.05
5254-1,30-07-2014,Larry Hughes,"541 Church St,Richmond",Melbourne,VIC,Home Office,Yvette Biti,Low,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,01-09-2014,$1.59,$2.61,$1.02,43,$45.60,8%,$2.65,$41.39,$0.50,$42.38
5255-1,30-07-2013,Corinna Mitchell,"27 Greenfield Parade,Bankstown",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,Artisan Non-Stick Binders,Technology,Small Box,Regular Air,31-07-2013,$2.74,$4.49,$1.75,25,$80.60,0%,$5.65,$74.93,$1.49,$70.68
5255-1,18-06-2015,Carlos Meador,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Artisan Color Fluorescent Set,Office Supplies,Small Box,Regular Air,20-06-2015,$2.16,$3.85,$1.69,35,$144.31,3%,$5.47,$134.65,$0.70,$143.43
5256-1,05-12-2013,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Medium,Deluxe Rollaway Locking File with Drawer,Office Supplies,Small Box,Regular Air,07-12-2013,$178.83,$415.88,$237.05,10,"$2,007.53",10%,$180.68,"$1,826.85",$11.37,"$1,835.84"
5256-1,13-09-2013,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Artisan Legal 4-Ring Binder,Office Supplies,Wrap Bag,Regular Air,20-09-2013,$13.64,$20.98,$7.34,18,$356.78,2%,$34.53,$322.75,$1.49,$338.95
5257-1,11-03-2013,Art Foster,"Westfield Parramatta,Parramatta",Sydney,NSW,Home Office,Stevie Bacata,Low,Artisan Hanging File Binders,Technology,Small Box,Express Air,13-03-2013,$3.65,$5.98,$2.33,46,$133.44,10%,$4.00,$129.44,$1.49,$132.09
5257-1,23-03-2013,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Corporate,Nicholas Fernandes,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,26-03-2013,$2.50,$5.68,$3.18,24,$256.05,7%,$2.66,$236.05,$3.60,$248.76
5257-1,26-12-2014,Greg Guthrie,"531 King St,Newtown",Sydney,NSW,Small Business,Mihael Khan,Medium,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,29-12-2014,$2.45,$3.89,$1.44,13,$237.55,10%,$11.93,$129.57,$7.01,$133.55
5257-1,15-03-2013,Penelo Stobber,"127 Liverpool St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,Critical,Laser DVD-RAM discs,Office Supplies,Wrap Bag,Regular Air,16-03-2013,$20.18,$35.41,$15.23,32,$563.56,6%,$0.00,$566.56,$1.99,$568.55
5258-1,29-06-2013,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Small Pack,Regular Air,04-07-2013,$1.18,$1.88,$0.70,18,$50.62,10%,$2.00,$48.10,$1.49,$59.69
5258-1,23-03-2013,Toma McGolin,"2/797 Botany Rd,Rosebery",Sydney,NSW,Small Business,Samantha Chairs,Medium,Artisan 481 Labels,Office Supplies,Small Pack,Regular Air,26-03-2013,$1.94,$3.08,$1.14,38,$126.20,9%,$1.28,$123.76,$0.99,$124.56
5258-1,08-06-2015,Lauren Leatherbury,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,High,Smiths SlimLine Pencil Sharpener,Furniture,Large Box,Regular Air,09-06-2015,$4.79,$11.97,$7.18,41,$404.75,4%,$24.48,$304.05,$5.81,$308.47
5258-1,02-10-2014,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Regular Air,03-10-2014,$54.52,$100.97,$46.45,47,"$3,029.71",4%,$30.83,"$2,275.75",$7.18,"$2,274.75"
5258-1,05-05-2013,Christopher Schild,"4A Lyons St,Strathfield",Sydney,NSW,Small Business,Tina Carlton,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Technology,Medium Box,Regular Air,06-05-2013,$13.88,$22.38,$8.50,49,$931.06,4%,$0.00,$939.06,$15.10,$994.85
5259-1,23-07-2013,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Small Business,Yvette Biti,Medium,Artisan Durable Binders,Office Supplies,Small Box,Express Air,25-07-2013,$1.84,$2.88,$1.04,32,$66.96,5%,$0.75,$64.46,$1.49,$69.60
5259-1,21-05-2016,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,High,Artisan 48 Labels,Office Supplies,Small Pack,Regular Air,22-05-2016,$3.84,$6.30,$2.46,42,$225.06,5%,$23.25,$206.51,$0.50,$221.82
5259-1,25-06-2014,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,Low,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,25-06-2014,$2.50,$5.68,$3.18,4,$153.98,9%,$11.10,$147.76,$3.60,$142.36
5259-1,22-08-2013,Bradley Drucker,"1 John St,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Not Specified,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Pack,Regular Air,24-08-2013,$4.53,$7.30,$2.77,25,$255.16,3%,$2.65,$252.05,$7.72,$243.55
5259-1,06-03-2015,Erin Creighton,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,09-03-2015,$1.53,$2.78,$1.25,27,$158.76,4%,$0.00,$151.96,$1.34,$154.96
5259-1,17-07-2016,Kean Thornton,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Critical,Artisan 487 Labels,Office Supplies,Wrap Bag,Regular Air,18-07-2016,$2.29,$3.69,$1.40,24,$127.49,7%,$13.75,$124.76,$0.50,$124.56
5259-1,30-07-2015,Lycoris Saunders,"501 George St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,Not Specified,Lesan Binder Labels,Office Supplies,Small Pack,Regular Air,31-07-2015,$2.45,$3.89,$1.44,24,$278.52,2%,$13.97,$264.69,$7.01,$263.98
5259-1,04-09-2015,Jonest Rantza,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Low,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,07-09-2015,$2.50,$5.68,$3.18,9,$149.64,5%,$3.36,$148.16,$3.60,$142.36
5260-1,30-06-2014,Monica Federle,"834 Bourke St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,High,Smiths Bulldog Clip,Office Supplies,Wrap Bag,Regular Air,03-07-2014,$2.31,$3.78,$1.47,20,$119.20,6%,$5.36,$113.58,$0.71,$115.69
5260-1,04-10-2013,Carlos Daly,"5/63-71 Enmore Rd,Newtown",Sydney,NSW,Home Office,Charlie Bui,High,Deluxe Rollaway Locking File with Drawer,Office Supplies,Wrap Bag,Regular Air,05-10-2013,$178.83,$415.88,$237.05,28,$831.76,4%,$66.54,$765.22,$11.37,$776.59
