Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5467-1,31-10-2015,Gary Zandusky,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Small Business,Mihael Khan,Low,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,31-10-2015,$1.59,$2.61,$1.02,48,$58.52,7%,$5.45,$50.47,$0.50,$53.62
5467-1,11-04-2014,Brenda Bowman,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,12 Colored Short Pencils,Office Supplies,Small Box,Express Air,12-04-2014,$1.09,$2.60,$1.51,46,$5.20,1%,$0.16,$5.04,$2.40,$7.44
5467-2,27-07-2013,Jesus Ocampo,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Medium,EcoTones Memo Sheets,Office Supplies,Small Pack,Regular Air,29-07-2013,$2.52,$4.00,$1.48,8,$436.20,3%,$33.07,$422.10,$1.30,$410.43
5468-1,23-09-2013,Magdelene Morse,"53 Riley Street,Woolloomooloo",Sydney,NSW,Home Office,Tina Carlton,Low,Smiths Pushpins,Furniture,Large Box,Regular Air,22-09-2013,$0.94,$1.88,$0.94,25,$63.84,7%,$4.36,$59.34,$0.79,$60.43
5469-1,19-03-2014,Michael Paige,"506 Swan Street,Richmond",Melbourne,VIC,Consumer,Connor Betts,High,TechSavi Internet Navigator Keyboard,Technology,Small Box,Regular Air,21-03-2014,$6.51,$30.98,$24.47,42,"$1,115.28",10%,$0.00,"$1,115.28",$6.50,"$1,121.78"
5469-1,24-07-2014,Sonia Sunley,"1/50-58 Hunter St,Sydney",Sydney,NSW,Corporate,Preston Senome,Critical,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,26-07-2014,$2.26,$3.58,$1.32,19,$139.80,0%,$5.69,$126.01,$5.47,$138.00
5469-1,25-02-2014,Dearre Gonne,"412 Brunswick St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Medium,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,26-02-2014,$3.84,$6.30,$2.46,34,$220.84,7%,$6.02,$219.50,$0.50,$213.69
5469-1,15-06-2013,Steve Nguyen,"61 York St,Sydney",Sydney,NSW,Small Business,Leighton Forrest,Medium,Bagged Rubber Bands,Office Supplies,Small Box,Express Air,16-06-2013,$0.24,$1.26,$1.02,27,$125.46,10%,$125.34,$122.16,$0.70,$125.55
5469-1,30-11-2014,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,High,Bagged Rubber Bands,Office Supplies,Wrap Bag,Regular Air,02-12-2014,$0.24,$1.26,$1.02,41,$45.60,2%,$6.20,$49.50,$0.70,$40.63
5470-1,17-09-2014,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Express Air,18-09-2014,$4.59,$7.28,$2.69,35,$80.11,9%,$5.64,$76.49,$11.15,$83.68
5470-1,17-04-2014,Dean Percer,"212 Barkly St,St Kilda",Sydney,NSW,Home Office,Natasha Song,Critical,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Box,Regular Air,18-04-2014,$4.59,$7.28,$2.69,9,$80.08,9%,$5.61,$74.47,$11.15,$85.62
5470-1,14-08-2015,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,High,Artisan Poly Binder Pockets,Office Supplies,Small Pack,Regular Air,23-08-2015,$2.26,$3.58,$1.32,11,$303.96,3%,$14.59,$294.51,$5.47,$293.59
5470-1,09-08-2013,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Medium,Economy Rollaway Files,Office Supplies,Small Box,Regular Air,16-08-2013,$67.73,$165.20,$97.47,21,"$9,499.50",2%,$783.80,"$7,487.52",$19.99,"$7,269.37"
5470-1,15-02-2014,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,High,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Express Air,16-02-2014,$2.26,$3.58,$1.32,28,$12.20,4%,$1.22,$12.30,$5.47,$13.75
5470-1,22-09-2014,Gary Hansen,"273 George Street,Sydney",Sydney,NSW,Home Office,Leighton Forrest,Medium,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Express Air,29-09-2014,$4.59,$7.28,$2.69,6,$81.58,1%,$5.61,$74.47,$11.15,$85.62
5470-1,23-03-2013,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,Steady Liquid Accent Highlighters,Office Supplies,Small Box,Regular Air,26-03-2013,$3.47,$6.68,$3.21,7,$53.94,9%,$0.67,$53.06,$1.50,$54.68
5470-1,23-08-2015,Roynn Steel,"2/797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Samantha Chairs,Low,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Regular Air,30-08-2015,$4.59,$7.28,$2.69,42,$43.68,8%,$2.69,$40.71,$11.15,$45.76
5470-1,25-02-2014,Peel Thomas,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Express Air,26-02-2014,$3.65,$5.98,$2.33,22,$220.20,1%,$6.02,$216.80,$1.49,$213.19
5470-1,17-04-2014,Greg Guthrie,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,Low,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Box,Regular Air,19-04-2014,$4.59,$7.28,$2.69,6,$80.08,10%,$5.61,$74.47,$11.15,$85.62
5471-1,25-02-2014,Trady Freenar,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Low,Artisan Hanging File Binders,Technology,Small Box,Regular Air,26-02-2014,$3.65,$5.98,$2.33,49,$124.98,3%,$6.82,$123.72,$1.49,$129.59
5471-1,28-03-2014,Dionis Lloyd,"33/4 Barangaroo Avenue,Rosebery",Sydney,NSW,Small Business,Natasha Song,Not Specified,Apex Box Cutter Scissors,Office Supplies,Wrap Bag,Regular Air,28-03-2014,$4.19,$10.23,$6.04,49,$225.06,7%,$15.75,$209.31,$4.68,$213.99
5471-1,15-01-2014,Aleksandra Gannaway,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Home Office,Tina Carlton,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Pack,Regular Air,17-01-2014,$2.50,$5.68,$3.18,22,$235.04,2%,$17.25,$215.89,$3.60,$223.97
5471-1,03-04-2014,Alex Grayson,"501 George St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,High,Apex Box Cutter Scissors,Office Supplies,Wrap Bag,Express Air,05-04-2014,$4.19,$10.23,$6.04,43,$225.06,3%,$15.75,$209.31,$4.68,$213.99
5472-1,04-07-2014,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,High,Artisan Hanging File Binders,Technology,Small Pack,Regular Air,06-07-2014,$3.65,$5.98,$2.33,10,$222.74,10%,$6.68,$216.06,$1.49,$218.19
5472-1,04-09-2013,Darrin Martin,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Critical,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Regular Air,06-09-2013,$1.92,$3.26,$1.34,41,$7.40,4%,$2.30,$7.22,$1.26,$14.21
5472-1,02-09-2013,Andrew Allen,"2/797 Botany Rd,Rosebery",Sydney,NSW,Consumer,Samantha Chairs,High,"Artisan Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Regular Air,03-09-2013,$1.92,$3.26,$1.34,9,$43.76,0%,$2.46,$42.14,$1.86,$43.04
5472-1,29-12-2013,Ken Plitt,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Low,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,30-12-2013,$3.65,$5.98,$2.33,30,$167.02,9%,$13.16,$152.80,$1.49,$157.25
5473-1,13-09-2014,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,17-09-2014,$2.50,$5.68,$3.18,8,$133.44,0%,$5.34,$128.10,$3.60,$130.74
5473-1,07-04-2014,Carlos Daly,"5/63-71 Enmore Rd,Newtown",Sydney,NSW,Small Business,Charlie Bui,Not Specified,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,07-04-2014,$278.99,$449.99,$171.00,15,"$11,495.59",0%,$931.80,"$11,184.50",$49.00,"$11,166.27"
5475-1,04-02-2017,Roland Black,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,Medium,Multimedia Mailers,Office Supplies,Small Pack,Regular Air,05-02-2017,$99.39,$162.93,$63.54,34,"$4,499.90",4%,$43.00,"$4,454.90",$19.99,"$4,069.77"
5475-1,24-04-2016,Shahid Collister,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Critical,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,26-04-2016,$3.65,$5.98,$2.33,18,$398.00,6%,$27.86,$356.92,$1.49,$356.44
5475-1,02-05-2014,Vivek Sundaresam,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Small Business,Tina Carlton,Medium,"24 Capacity Maxi Data Binder Racks, Pearl",Technology,Small Box,Regular Air,03-05-2014,$84.22,$210.55,$126.33,34,"$6,737.60",7%,$673.76,"$6,063.84",$9.99,"$6,073.83"
5476-1,10-12-2014,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Express Air,11-12-2014,$1.31,$2.84,$1.53,12,$47.20,4%,$4.76,$45.20,$0.93,$46.97
5476-1,01-05-2014,Joni Murtas,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,High,Artisan 487 Labels,Office Supplies,Small Pack,Regular Air,02-05-2014,$2.29,$3.69,$1.40,48,$159.40,2%,$2.59,$158.07,$0.50,$150.57
5476-1,23-12-2013,Brian Dahlen,"1-2/299 Sussex St,Sydney",Sydney,NSW,Consumer,Aanya Zhang,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,25-12-2013,$6.39,$19.98,$13.59,37,$451.88,3%,$43.07,$450.85,$4.00,$453.17
5476-1,16-03-2013,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,20-03-2013,$8.92,$29.74,$20.82,42,$264.60,0%,$9.68,$257.56,$6.64,$251.97
5476-1,04-12-2014,Ed Braxton,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Wrap Bag,Regular Air,05-12-2014,$8.92,$29.74,$20.82,33,$265.12,6%,$16.45,$265.85,$6.64,$269.87
5476-1,11-08-2013,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Consumer,Yvette Biti,Medium,Pizazz Colored Pencils,Office Supplies,Small Box,Regular Air,13-08-2013,$1.76,$2.94,$1.18,32,$247.26,2%,$2.45,$142.56,$0.81,$143.38
5476-1,10-12-2014,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,High,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Box,Regular Air,11-12-2014,$4.59,$7.28,$2.69,49,$273.62,0%,$4.77,$264.35,$11.15,$269.77
5477-1,02-05-2014,Vivek Sundaresam,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Small Business,Tina Carlton,Medium,Office Shears by Apex,Office Supplies,Small Box,Regular Air,03-05-2014,$0.94,$2.08,$1.14,22,$53.70,7%,$2.69,$51.02,$2.56,$52.65
5477-1,22-02-2014,Grant Thornton,"98 Holdsworth Street,Woollahra",Sydney,NSW,Home Office,Natasha Song,High,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,23-02-2014,$0.24,$1.26,$1.02,32,$467.92,7%,$14.00,$451.70,$0.70,$465.20
5477-1,02-05-2014,Vivek Sundaresam,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Home Office,Tina Carlton,Critical,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Wrap Bag,Regular Air,03-05-2014,$2.29,$3.58,$1.29,20,$53.70,6%,$2.69,$51.02,$1.63,$52.65
5477-1,02-05-2014,Carlos Meador,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Critical,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Small Box,Express Air,02-05-2014,$2.29,$3.58,$1.29,23,$53.70,2%,$2.29,$51.02,$1.63,$52.65
5478-1,27-06-2013,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,29-06-2013,$1.31,$2.84,$1.53,48,$206.30,5%,$2.00,$127.10,$0.93,$128.45
5478-1,25-07-2015,Annie Thurman,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Express Air,26-07-2015,$1.31,$2.84,$1.53,45,$136.32,10%,$9.52,$122.69,$0.93,$123.62
5478-1,24-05-2013,Charlotte Melton,"211/25-29 Dixon St,Haymarket",Sydney,NSW,Consumer,Preston Senome,High,Artisan Hanging File Binders,Technology,Small Pack,Regular Air,25-05-2013,$3.65,$5.98,$2.33,32,$147.00,8%,$15.52,$132.66,$1.49,$131.04
5479-1,04-04-2014,Jesus Ocampo,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Low,Artisan Poly Binder Pockets,Office Supplies,Small Box,Express Air,05-04-2014,$2.26,$3.58,$1.32,18,$119.45,2%,$11.74,$118.46,$5.47,$119.59
5479-1,11-12-2013,Bill Stewart,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,15-12-2013,$2.50,$5.68,$3.18,15,$379.62,3%,$33.57,$259.65,$3.60,$250.97
5479-1,08-05-2014,Michelle Moray,"310 Wattle St,Ultimo",Sydney,NSW,Small Business,Aanya Zhang,Not Specified,Artisan Poly Binder Pockets,Office Supplies,Small Pack,Regular Air,12-05-2014,$2.26,$3.58,$1.32,7,$89.50,9%,$0.00,$89.50,$5.47,$94.97
5479-1,03-03-2015,Anne McFarland,"834 Bourke St,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Not Specified,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Express Air,01-03-2015,$2.26,$3.58,$1.32,49,$212.80,8%,$8.26,$217.10,$5.47,$237.09
5479-1,20-10-2014,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Not Specified,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,21-10-2013,$2.26,$3.58,$1.32,31,$26.92,5%,$0.75,$26.63,$5.47,$27.62
5479-1,27-03-2014,Brindarte Groys,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Consumer,Nicholas Fernandes,Medium,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,28-03-2014,$2.26,$3.58,$1.32,41,$89.50,1%,$0.00,$89.50,$5.47,$94.97
5479-1,08-12-2013,Gary Hwang,"60 York St,Sydney",Sydney,NSW,Small Business,Charlie Bui,High,Apex Elite Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,15-12-2013,$3.42,$8.34,$4.92,23,$205.00,10%,$15.36,$209.90,$2.64,$214.39
5479-1,25-02-2013,Theone Pipen,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,High,Artisan Poly Binder Pockets,Technology,Small Box,Regular Air,26-02-2013,$2.26,$3.58,$1.32,27,$136.32,0%,$8.95,$122.69,$5.47,$126.75
5479-1,04-05-2013,Sibella Parks,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Critical,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,06-05-2013,$2.50,$5.68,$3.18,16,$255.34,1%,$25.97,$263.71,$3.60,$258.94
5479-1,06-05-2014,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Artisan Durable Poly Binders,Office Supplies,Wrap Bag,Regular Air,08-05-2014,$3.37,$5.53,$2.16,17,$81.45,9%,$6.52,$74.93,$6.98,$75.68
5479-1,13-09-2014,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,17-09-2014,$5.19,$12.98,$7.79,2,$526.80,1%,$5.19,$410.05,$3.14,$414.54
5479-1,06-05-2014,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,08-05-2014,$3.65,$5.98,$2.33,44,$89.50,0%,$0.00,$89.50,$1.49,$94.97
5479-1,15-05-2014,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Medium,Artisan Poly Binder Pockets,Office Supplies,Small Pack,Regular Air,16-05-2014,$2.26,$3.58,$1.32,8,$89.50,3%,$0.00,$89.50,$5.47,$94.97
5479-2,06-05-2014,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Low,"Artisan Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Wrap Bag,Regular Air,08-05-2014,$1.92,$3.26,$1.34,19,$81.45,0%,$6.52,$74.93,$1.86,$75.68
5479-2,06-05-2014,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Small Business,Tina Carlton,Low,Assorted Color Push Pins,Technology,Small Box,Regular Air,08-05-2014,$0.87,$1.81,$0.94,20,$81.45,8%,$6.52,$74.93,$0.75,$75.68
5479-2,06-05-2014,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Home Office,Tina Carlton,Low,Assorted Color Push Pins,Office Supplies,Small Box,Regular Air,08-05-2014,$0.87,$1.81,$0.94,32,$81.45,10%,$6.52,$74.93,$0.75,$75.68
5479-2,06-05-2014,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Critical,Assorted Color Push Pins,Technology,Small Box,Regular Air,08-05-2014,$0.87,$1.81,$0.94,8,$81.45,5%,$6.52,$74.93,$0.75,$75.68
5479-2,06-05-2014,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Medium,Actisan Binder Labels,Technology,Large Box,Regular Air,08-05-2014,$2.45,$3.89,$1.44,30,$81.45,9%,$6.52,$74.93,$7.01,$75.68
5479-2,06-05-2014,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Small Business,Tina Carlton,High,Assorted Color Push Pins,Office Supplies,Small Box,Regular Air,08-05-2014,$0.87,$1.81,$0.94,10,$81.45,6%,$6.52,$74.93,$0.75,$75.68
5480-1,03-11-2013,Jeremy Lonsdale,"163 Concord Road,North Strathfield",Sydney,NSW,Corporate,Charlie Bui,High,Artisan Hanging File Binders,Office Supplies,Small Pack,Express Air,03-11-2013,$3.65,$5.98,$2.33,11,$529.64,3%,$26.94,$520.69,$1.49,$61.48
5480-1,14-10-2016,Lisa DeCherney,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Not Specified,HFX LaserJet 3310 Copier,Office Supplies,Wrap Bag,Regular Air,25-10-2016,$377.99,$599.99,$222.00,32,"$2,876.58",1%,$143.84,"$2,702.35",$24.49,"$2,756.22"
5480-1,12-07-2014,Raymond Book,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Home Office,Mihael Khan,Medium,Binder Posts,Technology,Small Box,Regular Air,14-07-2014,$3.50,$5.74,$2.24,27,$258.30,5%,$0.00,$258.30,$5.01,$263.31
5480-1,28-01-2016,Patrick ODonnell,"21 Wentworth St,Parramatta",Sydney,NSW,Small Business,Aanya Zhang,Medium,Adesso Programmable 142-Key Keyboard,Office Supplies,Small Box,Regular Air,29-01-2016,$32.02,$152.48,$120.46,16,"$2,262.00",0%,$46.32,"$2,216.70",$4.00,"$2,219.31"
5480-1,25-03-2014,Perel Freme,"531 King St,Newtown",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Binder Posts,Furniture,Small Pack,Regular Air,26-03-2014,$3.50,$5.74,$2.24,7,$258.30,1%,$0.00,$258.30,$5.01,$263.31
5481-1,08-06-2014,John Lee,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Not Specified,TechSavi Internet Navigator Keyboard,Office Supplies,Wrap Bag,Express Air,10-06-2014,$6.51,$30.98,$24.47,31,$743.81,1%,$7.45,$747.47,$6.50,$837.87
5481-1,18-11-2014,Jamie Kunitz,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Not Specified,Smiths Colored Interoffice Envelopes,Office Supplies,Wrap Bag,Regular Air,20-11-2014,$19.83,$30.98,$11.15,18,$479.60,4%,$18.86,$472.70,$19.51,$485.76
5481-1,07-08-2014,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Low,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,09-08-2014,$1.84,$2.88,$1.04,47,$88.06,7%,$1.76,$86.30,$0.99,$88.34
5481-1,25-02-2014,Gary Hwang,"60 York St,Sydney",Sydney,NSW,Home Office,Charlie Bui,Medium,Binder Posts,Technology,Small Box,Regular Air,27-02-2014,$3.50,$5.74,$2.24,33,$220.44,1%,$6.61,$213.83,$5.01,$214.33
5481-1,22-03-2015,Tom Ashbrook,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,High,Alto Perma 2700 Stacking Storage Drawers,Technology,Small Box,Express Air,23-03-2015,$8.92,$29.74,$20.82,29,$219.54,3%,$21.95,$219.57,$6.64,$231.69
5484-1,28-02-2014,Lena Radford,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Low,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,01-03-2014,$8.92,$29.74,$20.82,50,$504.70,9%,$5.00,$495.70,$6.64,$500.00
5485-1,12-03-2014,Justin Ellison,"163 Concord Road,North Strathfield",Sydney,NSW,Home Office,Charlie Bui,Low,Economy Binders,Office Supplies,Small Box,Regular Air,26-03-2014,$1.33,$2.08,$0.75,12,$83.20,4%,$0.00,$83.20,$1.49,$84.69
5485-1,04-10-2013,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Critical,Alto Perma 3000 Stacking Storage Drawers,Office Supplies,Wrap Bag,Regular Air,04-10-2013,$8.92,$29.74,$20.82,17,$924.21,2%,$7.34,$811.08,$6.64,$821.68
5485-1,28-10-2013,Paul Prost,"120 Hardware St,Melbourne",Melbourne,VIC,Corporate,Yvette Biti,Critical,Wirebound Voice Message Log Book,Office Supplies,Wrap Bag,Regular Air,29-10-2013,$2.90,$4.76,$1.86,36,$76.60,0%,$7.43,$74.33,$0.88,$73.62
5485-1,15-02-2014,Yana Sorensen,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Low,Economy Binders,Office Supplies,Wrap Bag,Regular Air,20-02-2014,$1.33,$2.08,$0.75,4,$84.20,9%,$0.00,$83.20,$1.49,$84.69
5485-1,05-06-2014,Pester Thompr,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Express Air,07-06-2014,$4.59,$7.28,$2.69,11,$526.38,0%,$52.93,$512.39,$11.15,$529.69
5486-1,22-02-2013,Toby Swindell,"61 York St,Sydney",Sydney,NSW,Home Office,Leighton Forrest,High,Artisan Legal 4-Ring Binder,Technology,Jumbo Drum,Delivery Truck,23-02-2013,$13.64,$20.98,$7.34,6,$723.84,8%,$50.67,$673.17,$1.49,$663.37
5487-1,24-02-2014,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Small Business,Samantha Chairs,Not Specified,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,25-02-2014,$5.33,$8.60,$3.27,36,$41.96,10%,$0.42,$41.54,$6.19,$43.34
5487-1,27-07-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Critical,Binder Clips by OIC,Office Supplies,Small Box,Regular Air,29-07-2014,$0.93,$1.48,$0.55,36,$41.44,5%,$1.56,$39.78,$0.70,$40.48
5490-1,24-06-2013,Paul Lucas,"8 Quay Street,Haymarket",Sydney,NSW,Corporate,Leighton Forrest,Critical,Smiths Standard Envelopes,Office Supplies,Small Pack,Regular Air,25-06-2013,$3.52,$5.68,$2.16,35,$135.00,2%,$12.15,$122.85,$1.39,$130.63
5490-1,29-05-2013,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,Critical,HFX LaserJet 3310 Copier,Office Supplies,Small Box,Express Air,29-05-2013,$377.99,$599.99,$222.00,43,"$2,070.58",3%,$32.97,"$2,827.65",$24.49,"$2,853.75"
5491-1,05-12-2013,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,High,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,07-12-2013,$5.19,$12.98,$7.79,24,$300.24,7%,$2.00,$209.51,$3.14,$294.24
5491-1,14-09-2013,Jasper Cacioppo,"260 Marrickville Rd,Marrickville",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,17-09-2013,$5.19,$12.98,$7.79,30,$333.65,8%,$32.37,$325.15,$3.14,$326.19
5491-1,02-10-2014,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Consumer,Natasha Song,Medium,TechSavi Access Keyboard,Office Supplies,Small Box,Express Air,04-10-2014,$10.07,$15.98,$5.91,43,$589.34,10%,$30.47,$590.45,$4.00,$593.34
5491-1,13-02-2014,Steve Nguyen,"61 York St,Sydney",Sydney,NSW,Small Business,Leighton Forrest,Not Specified,Artisan 487 Labels,Technology,Small Box,Express Air,13-02-2014,$2.29,$3.69,$1.40,38,$119.60,0%,$10.34,$115.20,$0.50,$116.09
